chip_stem,region,sza_bin,ic_frac
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c6400,KQ,sza_65_70,0.0063323974609375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c7680,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c7936,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c8192,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c8960,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c9216,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c9728,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5376_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c10240,KQ,sza_65_70,0.000640869140625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c10496,KQ,sza_65_70,0.000762939453125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c3328,KQ,sza_65_70,0.993896484375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c3584,KQ,sza_65_70,0.9691162109375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c3840,KQ,sza_65_70,0.622283935546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c4096,KQ,sza_65_70,0.12384033203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c4352,KQ,sza_65_70,0.0098876953125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c4608,KQ,sza_65_70,0.01177978515625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c4864,KQ,sza_65_70,0.008575439453125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c5120,KQ,sza_65_70,0.0016326904296875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c5376,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c5632,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c5888,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c6144,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c7680,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c7936,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c8192,KQ,sza_65_70,1.52587890625e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c8704,KQ,sza_65_70,0.0019683837890625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c8960,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c9216,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c9728,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5632_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c3328,KQ,sza_65_70,0.99774169921875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c3584,KQ,sza_65_70,0.896697998046875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c3840,KQ,sza_65_70,0.5354461669921875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c4096,KQ,sza_65_70,0.061492919921875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c4352,KQ,sza_65_70,0.020233154296875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c4608,KQ,sza_65_70,4.57763671875e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c4864,KQ,sza_65_70,7.62939453125e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c5120,KQ,sza_65_70,0.0310516357421875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c5376,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c5632,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c5888,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c6144,KQ,sza_65_70,0.010406494140625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c7680,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c7936,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c8192,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c8960,KQ,sza_65_70,4.57763671875e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c9216,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c9728,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r5888_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c3072,KQ,sza_65_70,0.8337249755859375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c3328,KQ,sza_65_70,0.9998626708984375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c3584,KQ,sza_65_70,0.7572174072265625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c3840,KQ,sza_65_70,0.4294281005859375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c4096,KQ,sza_65_70,0.00482177734375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c4352,KQ,sza_65_70,0.00732421875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c4608,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c4864,KQ,sza_65_70,0.01446533203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c5120,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c5376,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c5632,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c5888,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c6144,KQ,sza_65_70,0.00299072265625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c7680,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c7936,KQ,sza_65_70,0.000518798828125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c8192,KQ,sza_65_70,0.0111083984375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c8960,KQ,sza_65_70,4.57763671875e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c9216,KQ,sza_65_70,0.001007080078125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c9728,KQ,sza_65_70,0.00067138671875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6144_c9984,KQ,sza_65_70,0.00030517578125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c3072,KQ,sza_65_70,0.9611358642578125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c3328,KQ,sza_65_70,0.89727783203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c3584,KQ,sza_65_70,0.52886962890625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c3840,KQ,sza_65_70,0.289825439453125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c4096,KQ,sza_65_70,0.1043243408203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c4352,KQ,sza_65_70,0.002716064453125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c4608,KQ,sza_65_70,0.00213623046875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c4864,KQ,sza_65_70,0.0298309326171875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c5120,KQ,sza_65_70,0.0268707275390625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c5376,KQ,sza_65_70,0.01275634765625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c5632,KQ,sza_65_70,0.0002593994140625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c5888,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c6144,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c7680,KQ,sza_65_70,0.0005340576171875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c7936,KQ,sza_65_70,0.018951416015625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c8192,KQ,sza_65_70,0.0015411376953125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c8960,KQ,sza_65_70,0.074127197265625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c9216,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c9728,KQ,sza_65_70,0.0001068115234375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6400_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c2560,KQ,sza_65_70,0.9639739990234375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c2816,KQ,sza_65_70,1.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c3072,KQ,sza_65_70,0.9998016357421875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c3328,KQ,sza_65_70,0.4045867919921875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c3584,KQ,sza_65_70,0.35955810546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c3840,KQ,sza_65_70,0.30291748046875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c4096,KQ,sza_65_70,0.512298583984375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c4352,KQ,sza_65_70,0.27392578125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c4608,KQ,sza_65_70,0.254638671875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c4864,KQ,sza_65_70,0.2078094482421875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c5120,KQ,sza_65_70,0.3130950927734375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c5376,KQ,sza_65_70,0.1370849609375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c5632,KQ,sza_65_70,0.008575439453125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c5888,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c6144,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c6400,KQ,sza_65_70,4.57763671875e-05
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c6656,KQ,sza_65_70,0.003692626953125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c7424,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c7680,KQ,sza_65_70,0.0368499755859375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c7936,KQ,sza_65_70,0.324310302734375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c8192,KQ,sza_65_70,0.0204315185546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c8960,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c9216,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c9728,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6656_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c1792,KQ,sza_65_70,0.6953277587890625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c2048,KQ,sza_65_70,0.997283935546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c2304,KQ,sza_65_70,0.8777618408203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c2560,KQ,sza_65_70,0.5491790771484375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c2816,KQ,sza_65_70,0.9136810302734375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c3072,KQ,sza_65_70,0.9484710693359375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c3328,KQ,sza_65_70,0.4585113525390625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c3584,KQ,sza_65_70,0.119415283203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c3840,KQ,sza_65_70,0.634124755859375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c4096,KQ,sza_65_70,0.9015655517578125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c4352,KQ,sza_65_70,0.8992462158203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c4608,KQ,sza_65_70,0.89404296875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c4864,KQ,sza_65_70,0.425201416015625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c5120,KQ,sza_65_70,0.3378143310546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c5376,KQ,sza_65_70,0.370819091796875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c5632,KQ,sza_65_70,0.0034637451171875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c5888,KQ,sza_65_70,0.000396728515625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c6144,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c6912,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c7168,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c7424,KQ,sza_65_70,0.0006561279296875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c7680,KQ,sza_65_70,0.2469024658203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c7936,KQ,sza_65_70,0.41192626953125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c8192,KQ,sza_65_70,0.0359649658203125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c8448,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c8704,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c8960,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c9216,KQ,sza_65_70,0.0019378662109375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c9472,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c9728,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r6912_c9984,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c10240,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c10496,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c1536,KQ,sza_65_70,0.922698974609375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c1792,KQ,sza_65_70,0.9305267333984375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c2048,KQ,sza_65_70,0.5655975341796875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c2304,KQ,sza_65_70,0.1470184326171875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c2560,KQ,sza_65_70,0.126068115234375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c2816,KQ,sza_65_70,0.26641845703125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c3072,KQ,sza_65_70,0.49261474609375
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c3328,KQ,sza_65_70,0.493438720703125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c3584,KQ,sza_65_70,0.7176971435546875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c3840,KQ,sza_65_70,0.944061279296875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c4096,KQ,sza_65_70,0.8852691650390625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c4352,KQ,sza_65_70,0.8390350341796875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c4608,KQ,sza_65_70,0.8680419921875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c4864,KQ,sza_65_70,0.6185455322265625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c5120,KQ,sza_65_70,0.5095367431640625
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c5376,KQ,sza_65_70,0.23046875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c5632,KQ,sza_65_70,0.0001983642578125
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c5888,KQ,sza_65_70,0.0004119873046875
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c6144,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c6400,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c6656,KQ,sza_65_70,0.0
S2B_MSIL1C_20170918T140959_N0500_R053_T25WER_20230825T143125_r7168_c6912,KQ,sza_65_70,0.0
