chip_stem,reason,ic_frac,otsu_thresh
S2A_MSIL1C_20201003T143041_N0500_R139_T24WWU_20230306T133643_r6656_c5632,ic_block_filter,0.3628,0.4785
S2A_MSIL1C_20201003T143041_N0500_R139_T24WWU_20230306T133643_r7424_c4864,ic_block_filter,0.1603,0.4707
S2B_MSIL1C_20211001T134859_N0500_R110_T25WER_20230112T231721_r6144_c3840,ic_block_filter,0.1652,0.4707
