chip_stem,region,sza_bin,raw_otsu,log_otsu,raw_iceberg_frac,log_iceberg_frac,delta_thresh,delta_iceberg_frac
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c4608,KQ,sza_lt65,0.00023203124874271452,0.00021928727916678352,0.890625,0.890625,-1.2743969575931e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c4864,KQ,sza_lt65,0.00023046875139698386,0.00021788975852820745,0.890625,0.890625,-1.2578992868776413e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c5120,KQ,sza_lt65,0.00023183593293651938,0.0002191126763982172,0.890625,0.890625,-1.2723256538302178e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c5376,KQ,sza_lt65,0.00023066405265126377,0.00021806436108350881,0.890625,0.890625,-1.2599691567754959e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c5632,KQ,sza_lt65,0.00023046875139698386,0.00021788975852820745,0.890625,0.890625,-1.2578992868776413e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c5888,KQ,sza_lt65,0.00023398436314892024,0.00022103284229726765,0.88861083984375,0.88861083984375,-1.2951520851652585e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c6144,KQ,sza_lt65,0.00023613280791323632,0.00022295103039809863,0.88671875,0.88671875,-1.318177751513769e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c6400,KQ,sza_lt65,0.0002332031144760549,0.0002203346633028356,0.88671875,0.88671875,-1.2868451173219308e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c6656,KQ,sza_lt65,0.00023242186580318958,0.00021963648479526323,0.88671875,0.88671875,-1.2785381007926347e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c6912,KQ,sza_lt65,0.00023339843028225005,0.00022050926628450446,0.88671875,0.88671875,-1.2889163997745591e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c7168,KQ,sza_lt65,0.00023398436314892024,0.00022103284229726765,0.88671875,0.88671875,-1.2951520851652585e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c7424,KQ,sza_lt65,0.00023457031056750566,0.00022155618546876917,0.88671875,0.88671875,-1.3014125098736486e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c7680,KQ,sza_lt65,0.00023476561182178557,0.00022173055554835933,0.88323974609375,0.88323974609375,-1.303505627342624e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c7936,KQ,sza_lt65,0.00023515624343417585,0.00022207929579864342,0.8828125,0.8828125,-1.307694763553243e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c8192,KQ,sza_lt65,0.00023828123812563717,0.00022486735724724385,0.8828125,0.8828125,-1.3413880878393328e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c8448,KQ,sza_lt65,0.00023691405658610165,0.00022364816219703717,0.8828125,0.8828125,-1.326589438906448e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c8704,KQ,sza_lt65,0.00023574217630084604,0.00022260240640182834,0.8828125,0.8828125,-1.3139769899017705e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c8960,KQ,sza_lt65,0.00024218749604187906,0.00022834708329309318,0.8828125,0.8828125,-1.3840412748785877e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c9216,KQ,sza_lt65,0.0002658203011378646,0.00024926765540812497,0.8817596435546875,0.8817596435546875,-1.6552645729739617e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c9472,KQ,sza_lt65,0.0002558593696448952,0.00024047714804304116,0.87890625,0.87890625,-1.5382221601854037e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c9728,KQ,sza_lt65,0.00025214842753484845,0.00023719203393514484,0.87890625,0.87890625,-1.4956393599703608e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WEQ_20230823T215140_r0768_c9984,KQ,sza_lt65,0.00032792967977002263,0.00030320748144335653,0.87890625,0.87890625,-2.4722198326666096e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10240_c2560,KQ,sza_lt65,0.4375361204147339,0.29489566966244657,0.0913238525390625,0.218536376953125,-0.14264045075228732,0.1272125244140625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10240_c2816,KQ,sza_lt65,0.4990253746509552,0.44752354265363564,0.09027099609375,0.110015869140625,-0.05150183199731956,0.019744873046875
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10240_c3072,KQ,sza_lt65,0.21882712841033936,0.2138725523801931,0.112884521484375,0.1180572509765625,-0.004954576030146263,0.0051727294921875
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10496_c2560,KQ,sza_lt65,0.5000652074813843,0.4617991722845795,0.1394500732421875,0.16064453125,-0.03826603519680477,0.0211944580078125
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10496_c2816,KQ,sza_lt65,0.523797869682312,0.2652770495066576,0.0584564208984375,0.4796905517578125,-0.2585208201756544,0.421234130859375
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r10496_c3072,KQ,sza_lt65,0.28828221559524536,0.25445608231880396,0.052978515625,0.076080322265625,-0.033826133276441406,0.023101806640625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WES_20230823T215140_r9984_c3072,KQ,sza_lt65,0.19660644233226776,0.1903490132596727,0.34381103515625,0.3472137451171875,-0.00625742907259505,0.0034027099609375
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0000_c0000,KQ,sza_lt65,0.11821913719177246,0.11814149229606019,0.2947845458984375,0.3217620849609375,-7.764489571226996e-05,0.0269775390625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0000_c0256,KQ,sza_lt65,0.1175849586725235,0.11766506252563605,0.4315185546875,0.3965606689453125,8.010385311255086e-05,-0.0349578857421875
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0000_c0512,KQ,sza_lt65,0.11750078201293945,0.1174676641401326,0.42218017578125,0.459197998046875,-3.311787280685374e-05,0.037017822265625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0256_c0000,KQ,sza_lt65,0.11832636594772339,0.11823146567201939,0.207183837890625,0.2262725830078125,-9.490027570399628e-05,0.0190887451171875
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0256_c0256,KQ,sza_lt65,0.11824745684862137,0.11813232859255471,0.220245361328125,0.2435760498046875,-0.00011512825606666,0.0233306884765625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0256_c0512,KQ,sza_lt65,0.11734940856695175,0.11746843913111443,0.401824951171875,0.3663787841796875,0.00011903056416268099,-0.0354461669921875
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0512_c0000,KQ,sza_lt65,0.11795800179243088,0.11767741462546859,0.249420166015625,0.3671112060546875,-0.00028058716696229,0.1176910400390625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0512_c0256,KQ,sza_lt65,0.11833065748214722,0.11841879026274502,0.25494384765625,0.2314453125,8.813278059779939e-05,-0.02349853515625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0512_c0512,KQ,sza_lt65,0.11797831952571869,0.11806478298935608,0.3148651123046875,0.2766265869140625,8.646346363738733e-05,-0.038238525390625
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0768_c0000,KQ,sza_lt65,0.00032792967977002263,0.00030320748144335653,0.87890625,0.87890625,-2.4722198326666096e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0768_c0256,KQ,sza_lt65,0.0003896484267897904,0.00035537643536461276,0.87890625,0.87890625,-3.427199142517763e-05,0.0
S2B_MSIL1C_20170902T135019_N0500_R110_T25WFQ_20230823T215140_r0768_c0512,KQ,sza_lt65,0.00025683591957204044,0.0002413406229127954,0.87890625,0.87890625,-1.5495296659245048e-05,0.0
S2B_MSIL1C_20180903T140729_N0500_R053_T25WDS_20230710T022152_r8960_c10240,KQ,sza_lt65,0.5350001454353333,0.5092996382729231,0.5150146484375,0.5798492431640625,-0.025700507162410124,0.0648345947265625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WDS_20230710T022152_r8960_c10496,KQ,sza_lt65,0.515591025352478,0.46463379063583987,0.4515838623046875,0.6324920654296875,-0.050957234716638156,0.180908203125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WDS_20230710T022152_r9216_c10240,KQ,sza_lt65,0.3458080291748047,0.30807578690326437,0.65655517578125,0.7059173583984375,-0.03773224227154032,0.0493621826171875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WDS_20230710T022152_r9216_c10496,KQ,sza_lt65,0.5413177609443665,0.4623897396064247,0.2946624755859375,0.7598114013671875,-0.07892802133794175,0.46514892578125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WDS_20230710T022152_r9472_c10496,KQ,sza_lt65,0.3482654094696045,0.3343658679957982,0.46136474609375,0.4747161865234375,-0.013899541473806287,0.0133514404296875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c1536,KQ,sza_lt65,0.27960917353630066,0.2713292444698558,0.2298583984375,0.23541259765625,-0.008279929066444869,0.00555419921875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c1792,KQ,sza_lt65,0.3021179735660553,0.2938630162052482,0.4218292236328125,0.433990478515625,-0.008254957360807114,0.0121612548828125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c2048,KQ,sza_lt65,0.2829234302043915,0.27054895322370703,0.221832275390625,0.242950439453125,-0.012374476980684446,0.0211181640625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c2304,KQ,sza_lt65,0.2897402346134186,0.27548746008351976,0.168487548828125,0.1863250732421875,-0.014252774529898815,0.0178375244140625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c2560,KQ,sza_lt65,0.5683330297470093,0.5030421881249143,0.115936279296875,0.1306915283203125,-0.06529084162209497,0.0147552490234375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c2816,KQ,sza_lt65,0.6158833503723145,0.5333487285939053,0.1231536865234375,0.1443634033203125,-0.0825346217784092,0.021209716796875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10240_c3072,KQ,sza_lt65,0.23145273327827454,0.22349134143815588,0.1295928955078125,0.13507080078125,-0.007961391840118653,0.0054779052734375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c1792,KQ,sza_lt65,0.27949902415275574,0.2698894651451256,0.40960693359375,0.41705322265625,-0.009609559007630164,0.0074462890625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c2048,KQ,sza_lt65,0.3004308342933655,0.2866217960509476,0.5532379150390625,0.5717010498046875,-0.01380903824241786,0.018463134765625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c2304,KQ,sza_lt65,0.28655096888542175,0.2694793211975016,0.18939208984375,0.216888427734375,-0.017071647687920133,0.027496337890625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c2560,KQ,sza_lt65,0.5622659921646118,0.5122604876367306,0.2027435302734375,0.2268218994140625,-0.05000550452788122,0.024078369140625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c2816,KQ,sza_lt65,0.5509788990020752,0.4836870032595068,0.0854949951171875,0.100677490234375,-0.06729189574256839,0.0151824951171875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r10496_c3072,KQ,sza_lt65,0.23087090253829956,0.21604083624709675,0.0858154296875,0.102264404296875,-0.014830066291202815,0.016448974609375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8704_c1792,KQ,sza_lt65,0.3030308485031128,0.28719941770158375,0.1156005859375,0.1319122314453125,-0.015831430801529045,0.0163116455078125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8704_c2048,KQ,sza_lt65,0.25452616810798645,0.2465270083034933,0.191802978515625,0.2026824951171875,-0.007999159804493144,0.0108795166015625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8960_c0256,KQ,sza_lt65,0.5396390557289124,0.5100325409425426,0.5059661865234375,0.5801849365234375,-0.029606514786369775,0.07421875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8960_c0512,KQ,sza_lt65,0.48259079456329346,0.4244411424399495,0.5581512451171875,0.740875244140625,-0.05814965212334394,0.1827239990234375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8960_c1536,KQ,sza_lt65,0.1207265555858612,0.0010682004081325348,0.7566070556640625,0.7566070556640625,-0.11965835517772867,0.0
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8960_c1792,KQ,sza_lt65,0.3282982409000397,0.30956339692934987,0.1030731201171875,0.1170196533203125,-0.018734843970689807,0.013946533203125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r8960_c2048,KQ,sza_lt65,0.2737191319465637,0.26591728547013194,0.3177490234375,0.3369598388671875,-0.007801846476431784,0.0192108154296875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c0256,KQ,sza_lt65,0.37033337354660034,0.3290258664242853,0.6612701416015625,0.724578857421875,-0.04130750712231507,0.0633087158203125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c0512,KQ,sza_lt65,0.4826890826225281,0.4557113048904877,0.6688995361328125,0.787109375,-0.026977777732040353,0.1182098388671875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c0768,KQ,sza_lt65,0.4806654155254364,0.38798730722164887,0.2897491455078125,0.8660125732421875,-0.09267810830378753,0.576263427734375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c1024,KQ,sza_lt65,0.3470124900341034,0.32977198086570914,0.5147705078125,0.567596435546875,-0.017240509168394258,0.052825927734375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c1280,KQ,sza_lt65,0.3853730261325836,0.37820323129704875,0.530792236328125,0.55615234375,-0.007169794835534871,0.025360107421875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c1536,KQ,sza_lt65,0.3510472774505615,0.33784834083321275,0.58221435546875,0.6447296142578125,-0.013198936617348778,0.0625152587890625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c1792,KQ,sza_lt65,0.26817578077316284,0.25752173590766125,0.2353973388671875,0.2650146484375,-0.010654044865501588,0.0296173095703125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9216_c2048,KQ,sza_lt65,0.3355017602443695,0.31619695525299985,0.1110687255859375,0.1269683837890625,-0.019304804991369662,0.015899658203125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c0512,KQ,sza_lt65,0.3563394546508789,0.34176313351255777,0.4885711669921875,0.501800537109375,-0.014576321138321136,0.0132293701171875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c0768,KQ,sza_lt65,0.3480658233165741,0.336323164601418,0.866241455078125,0.8716888427734375,-0.011742658715156118,0.0054473876953125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c1024,KQ,sza_lt65,0.48704662919044495,0.4820904085449588,0.54058837890625,0.5680999755859375,-0.00495622064548612,0.0275115966796875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c1280,KQ,sza_lt65,0.47139957547187805,0.46402480947963387,0.5093994140625,0.55621337890625,-0.007374765992244181,0.04681396484375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c1536,KQ,sza_lt65,0.3351142704486847,0.32537801147190676,0.6139984130859375,0.6227569580078125,-0.009736258976777934,0.008758544921875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c1792,KQ,sza_lt65,0.299449622631073,0.2877225674399439,0.1761322021484375,0.19097900390625,-0.011727055191129099,0.0148468017578125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c2048,KQ,sza_lt65,0.3626716434955597,0.34161291637163355,0.141448974609375,0.160675048828125,-0.021058727123926146,0.01922607421875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9472_c2304,KQ,sza_lt65,0.21734003722667694,0.19419542650098584,0.389129638671875,0.4474945068359375,-0.0231446107256911,0.0583648681640625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c0768,KQ,sza_lt65,0.18698731064796448,0.1593945024659278,0.670013427734375,0.7206573486328125,-0.027592808182036688,0.0506439208984375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c1024,KQ,sza_lt65,0.333629310131073,0.32144714023546567,0.624176025390625,0.6274566650390625,-0.012182169895607331,0.0032806396484375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c1280,KQ,sza_lt65,0.3564814329147339,0.3475683739074649,0.6957244873046875,0.7021636962890625,-0.008913059007268964,0.006439208984375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c1536,KQ,sza_lt65,0.31763046979904175,0.3050927076273363,0.3710174560546875,0.3897705078125,-0.012537762171705435,0.0187530517578125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c1792,KQ,sza_lt65,0.30526524782180786,0.2874920312890875,0.110565185546875,0.125396728515625,-0.01777321653272035,0.01483154296875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c2048,KQ,sza_lt65,0.3075658082962036,0.2921763852529117,0.123931884765625,0.1394500732421875,-0.015389423043291939,0.0155181884765625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9728_c2304,KQ,sza_lt65,0.21651503443717957,0.2101485805561252,0.268798828125,0.2803497314453125,-0.0063664538810543625,0.0115509033203125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c1280,KQ,sza_lt65,0.21477559208869934,0.2116011754270432,0.4394989013671875,0.4462738037109375,-0.003174416661656132,0.00677490234375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c1536,KQ,sza_lt65,0.2857603430747986,0.27340639994945615,0.4053497314453125,0.418914794921875,-0.012353943125342437,0.0135650634765625
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c1792,KQ,sza_lt65,0.30188554525375366,0.2911512129431903,0.312408447265625,0.331207275390625,-0.010734332310563366,0.018798828125
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c2048,KQ,sza_lt65,0.29366621375083923,0.27760428862263953,0.1466522216796875,0.1650543212890625,-0.016061925128199706,0.018402099609375
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c2304,KQ,sza_lt65,0.2354472577571869,0.2270732182165879,0.0859527587890625,0.09344482421875,-0.008374039540598982,0.0074920654296875
S2B_MSIL1C_20180903T140729_N0500_R053_T25WES_20230710T022152_r9984_c3072,KQ,sza_lt65,0.19404901564121246,0.18759527551781752,0.37420654296875,0.3775177001953125,-0.0064537401233949465,0.0033111572265625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WDS_20230430T074228_r8960_c10240,KQ,sza_lt65,0.4728924036026001,0.4556921597157479,0.4540863037109375,0.52056884765625,-0.017200243886852207,0.0664825439453125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WDS_20230430T074228_r8960_c10496,KQ,sza_lt65,0.4338773190975189,0.4155766022040521,0.5255584716796875,0.59979248046875,-0.018300716893466795,0.0742340087890625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WDS_20230430T074228_r9216_c10240,KQ,sza_lt65,0.29948556423187256,0.26786128264948456,0.726470947265625,0.7652740478515625,-0.031624281582388,0.0388031005859375
S2B_MSIL1C_20190901T141739_N0500_R096_T25WDS_20230430T074228_r9216_c10496,KQ,sza_lt65,0.48096346855163574,0.460545574182946,0.4153900146484375,0.5083770751953125,-0.020417894368689737,0.092987060546875
S2B_MSIL1C_20190901T141739_N0500_R096_T25WDS_20230430T074228_r9472_c10496,KQ,sza_lt65,0.333257794380188,0.32076013118481234,0.459503173828125,0.475555419921875,-0.012497663195375652,0.01605224609375
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c1280,KQ,sza_lt65,0.31721892952919006,0.30370788238150326,0.43035888671875,0.471588134765625,-0.013511047147686805,0.041229248046875
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c1536,KQ,sza_lt65,0.46319764852523804,0.46077365879890425,0.660247802734375,0.684906005859375,-0.002423989726333786,0.024658203125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c1792,KQ,sza_lt65,0.366807222366333,0.35826413512657607,0.5677032470703125,0.5863494873046875,-0.008543087239756941,0.018646240234375
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c2048,KQ,sza_lt65,0.3124617040157318,0.2993597061880426,0.1995849609375,0.21929931640625,-0.013101997827689227,0.01971435546875
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c2304,KQ,sza_lt65,0.3171376883983612,0.29971594059129636,0.10955810546875,0.121307373046875,-0.017421747807064847,0.011749267578125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c2816,KQ,sza_lt65,0.19395878911018372,0.0016198361652380532,0.6023101806640625,0.7528533935546875,-0.19233895294494566,0.150543212890625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0000_c3072,KQ,sza_lt65,0.19642089307308197,0.1918712663026869,0.3665008544921875,0.3690032958984375,-0.004549626770395082,0.00250244140625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c1536,KQ,sza_lt65,0.3173291087150574,0.308152333625483,0.680328369140625,0.682586669921875,-0.009176775089574374,0.00225830078125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c1792,KQ,sza_lt65,0.3637292683124542,0.35170729739661594,0.6767578125,0.737945556640625,-0.012021970915838287,0.061187744140625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c2048,KQ,sza_lt65,0.3291538953781128,0.3191804517076607,0.299102783203125,0.3181610107421875,-0.009973443670452109,0.0190582275390625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c2304,KQ,sza_lt65,0.30262187123298645,0.28678616289633474,0.2234649658203125,0.2679595947265625,-0.01583570833665171,0.04449462890625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c2560,KQ,sza_lt65,0.480837881565094,0.43874568213390364,0.0839080810546875,0.0934600830078125,-0.04209219943119036,0.009552001953125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c2816,KQ,sza_lt65,0.5423306226730347,0.48538905869448423,0.0895538330078125,0.1023101806640625,-0.056941563978550436,0.01275634765625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0256_c3072,KQ,sza_lt65,0.20983631908893585,0.2054192452944286,0.1136627197265625,0.11785888671875,-0.004417073794507259,0.0041961669921875
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c1792,KQ,sza_lt65,0.30889570713043213,0.3008893238800749,0.2421417236328125,0.2579193115234375,-0.00800638325035724,0.015777587890625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c2048,KQ,sza_lt65,0.34786075353622437,0.3331189338501475,0.14306640625,0.1565704345703125,-0.014741819686076851,0.0135040283203125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c2304,KQ,sza_lt65,0.33594977855682373,0.31678391688605745,0.1615447998046875,0.2022247314453125,-0.019165861670766282,0.040679931640625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c2560,KQ,sza_lt65,0.49455276131629944,0.45954283375055127,0.083770751953125,0.0963592529296875,-0.03500992756574817,0.0125885009765625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c2816,KQ,sza_lt65,0.252117395401001,0.2421990847666242,0.4528350830078125,0.477447509765625,-0.009918310634376787,0.0246124267578125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0512_c3072,KQ,sza_lt65,0.22676151990890503,0.2172007797736214,0.131561279296875,0.15313720703125,-0.00956074013528363,0.021575927734375
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c1792,KQ,sza_lt65,0.22795253992080688,0.2186539814160784,0.5496063232421875,0.5953216552734375,-0.009298558504728494,0.04571533203125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c2048,KQ,sza_lt65,0.2844380736351013,0.2770144010768032,0.28668212890625,0.3176727294921875,-0.007423672558298122,0.0309906005859375
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c2304,KQ,sza_lt65,0.32528573274612427,0.3097834281703959,0.146820068359375,0.1688079833984375,-0.015502304575728376,0.0219879150390625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c2560,KQ,sza_lt65,0.2711503803730011,0.26653585960124615,0.4333953857421875,0.44525146484375,-0.004614520771754949,0.0118560791015625
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c2816,KQ,sza_lt65,0.2670363187789917,0.2572321974249867,0.1568756103515625,0.1697845458984375,-0.009804121354004991,0.012908935546875
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c3072,KQ,sza_lt65,0.23152753710746765,0.22692818322474842,0.322845458984375,0.3364715576171875,-0.0045993538827192315,0.0136260986328125
S2B_MSIL1C_20190901T141739_N0500_R096_T25WER_20230430T074228_r0768_c3328,KQ,sza_lt65,0.49890583753585815,0.4472590680976849,0.099639892578125,0.116668701171875,-0.05164676943817326,0.01702880859375
